Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
@TMCPoldaMetro,16.18 Situasi arus lalu lintas di ruas Tol Jakarta-Tangerang KM 05+500  terpantau ramai lancar. https://t.co/c4AaRMVgUP,5/29/2022 9:18,in,,2,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.07 Situasi arus lalu lintas di ruas Tol Jakarta-Cikampek KM 11 Bekasi Barat terpantau ramai lancar. https://t.co/0xAaAcPmJ1,5/29/2022 8:07,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.51 Situasi arus lalu lintas di ruas Tol JORR KM 08+000 terpantau ramai lancar. https://t.co/NqkDWdO5JS,5/29/2022 7:51,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.41 Situasi arus lalu lintas di Traffic Light Tomang Jakbar menuju arah Jl. Biak terpantau ramai lancar. https://t.co/acgXRs5eJX,5/29/2022 7:41,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,13.40 Situasi arus lalu lintas di Traffic Light Harmoni Jakpus menuju arah Jl. Hayam Wuruk maupun arah Sebaliknya terpantau ramai lancar. https://t.co/Fk2SO1N4h9,5/29/2022 6:40,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,13.22 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel menuju arah Cawang maupun arah Kalibata terpantau ramai lancar. https://t.co/3oJF3sb9lp,5/29/2022 6:22,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,13.04 Situasi arus lalu lintas di Kawasan Bundaran HI Jakpus terpantau padat. https://t.co/VHn7AJF0G8,5/29/2022 6:05,in,,4,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,12.10 Situasi arus lalu lintas di Kawasan Pintu Utama Taman Margasatwa Ragunan Jaksel terpantau padat. https://t.co/zE1vyqp7sO,5/29/2022 5:10,in,,8,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.56 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 03+200 (Cililitan) terpantau ramai lancar. https://t.co/p7JdSgR7WH,5/29/2022 4:56,in,,2,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.20 Situasi arus lalu lintas di Traffic Light Pertanian Jaksel menuju arah Ragunan maupun arah Jl. TB Simatupang terpantau ramai lancar. https://t.co/OoQnwq8kCY,5/29/2022 4:20,in,,2,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.48 Situasi arus lalu lintas di Traffic Light Asia Afrika Senayan Jakpus terpantau ramai lancar. https://t.co/N2x52NHvgI,5/29/2022 3:48,in,,2,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.33 Situasi arus lalu lintas di Kawasan Pintu Gerbang Barat Obyek Wisata Taman Impian Jaya Ancol Jakut terpantau lancar. https://t.co/n6H86aoLcS,5/29/2022 3:33,in,,2,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.21 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 02+600 (MT Haryono) menuju arah Cawang maupun arah Sebaliknya terpantau ramai lancar. https://t.co/o7Hde0ROeL,5/29/2022 3:21,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.04 Situasi arus lalu lintas di Traffic Light Kolong Galur Jl. Letjen Suprapto Jakpus menuju arah Senen maupun arah Kemayoran terpantau ramai lancar. https://t.co/WeIHQmt2lc,5/29/2022 3:05,in,,2,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,09.33 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+400 (Semanggi) menuju arah Cawang maupun arah Tomang terpantau lancar. https://t.co/cZN27semiT,5/29/2022 2:33,in,,2,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,09.15 Situasi arus lalu lintas di Traffic Light Kolong Cakung Jaktim terpantau ramai lancar. https://t.co/jzFA0F0q3W,5/29/2022 2:15,in,,2,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,09.13 Situasi arus lalu lintas di Traffic Light Utan Kayu Jaktim menuju arah Matraman terpantau lancar. https://t.co/rqGxP2iQ5O,5/29/2022 2:14,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.33 Situasi arus lalu lintas di Exit Tol Rorotan menuju arah Tanjung Priok terpantau lancar. https://t.co/OEMc7NHt9w,5/29/2022 1:33,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.29 Situasi arus lalu lintas di ruas Tol JORR KM 40+500 terpantau lancar. https://t.co/asQmctNwSd,5/28/2022 0:29,in,,13,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.26 Situasi arus lalu lintas di ruas Tol Dalam Kota KM 07+400 Semanggi terpantau lancar. https://t.co/obKj9AMP2m,5/27/2022 23:26,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,21.14 Situasi arus lalu lintas di ruas Tol JORR KM 19+300 terpantau padat. https://t.co/XoG9P8dLUX,5/27/2022 14:14,in,,1,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,20.45 Situasi arus lalu lintas di ruas Tol Jagorawi KM 04+500 TMII menuju arah Bogor terpantau padat. https://t.co/pk1bBrJpt2,5/27/2022 13:45,in,,1,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"20.36 Situasi arus lalu lintas di Tol Dalam Kota KM 08+600 Semanggi menuju arah Kuningan terpantau padat, sedangkan arah sebaliknya ramai lancar. https://t.co/5K5AXkN4hM",5/27/2022 13:36,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.33 Situasi arus lalu lintas di Pertigaan Jl. Kunir arah Koa Tua terjadi kepadatan imbas adanya pembangunan penataan Kota Tua Jakbar. https://t.co/DZjkt9wLUb,5/27/2022 4:40,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"06.48 Polri Sat Lantas Bandara Soetta melaporkan situasi arus lalu lintas disekitar Bandara Soetta arah Terminal 1,2,3 dan Cargo begitu juga arah sebaliknya arah Jakarta terpantau lancar, cuaca cerah. https://t.co/djWbf2jBS4",5/26/2022 23:51,in,,9,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.46 Situasi arus lalu lintas di Traffic Light JICT Tanjung Priok Jakut terpantau ramai lancar. https://t.co/F0IWWJc6Nn,5/26/2022 12:47,in,,8,4,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.32 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+400 (Semanggi) menuju arah Cawang maupun arah Tomang terpantau ramai lancar. https://t.co/xDSRh8Gxop,5/26/2022 12:32,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.17 Situasi arus lalu lintas di Traffic Light Tugu Tani Jakpus terpantau ramai lancar. https://t.co/yQ1556cBre,5/26/2022 12:17,in,,4,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,18.49 Situasi arus lalu lintas di Traffic Light Bundaran Senayan Jaksel terpantau ramai lancar. https://t.co/6CdxGAtSBX,5/26/2022 11:49,in,,3,4,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,18.27 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel menuju arah Cawang maupun arah Kalibata terpantau ramai lancar. https://t.co/UWQ83jZFji,5/26/2022 11:28,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"17.39 Situasi arus lalu lintas di Kawasan Bundaran HI Jakpus menuju arah Thamrin City terpantau padat, sedangkan arah Jl. MH Thamrin terpantau ramai lancar. https://t.co/lYsqddwKLg",5/26/2022 10:39,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,17.18 Situasi arus lalu lintas di Traffic Light Kalibata Jaksel menuju arah Pasar Minggu maupun arah Pancoran terpantau ramai lancar. https://t.co/frMH3Gq4K1,5/26/2022 10:18,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,17.11 Situasi arus lalu lintas di Ruas Tol Jakarta-Cikampek KM 33+000 terpantau ramai lancar. https://t.co/yruUgUA70O,5/26/2022 10:11,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.46 Situasi arus lalu lintas di Traffic Light Bintang Mas Ancol Jakut menuju arah Marunda terpantau ramai lancar. https://t.co/wX21j164Zb,5/26/2022 9:46,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.33 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel terpantau ramai lancar. https://t.co/obKyTms1Qn,5/26/2022 9:33,in,,9,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.05 Situasi arus lalu lintas di Ruas Tol Jakarta-Cikampek KM 06+000 terpantau ramai lancar. https://t.co/n1ZJPDyKNh,5/26/2022 9:06,in,,1,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.29 Situasi arus lalu lintas di Traffic Light Salemba Jakpus menuju arah Matraman maupun arah Rawamangun terpantau ramai lancar. https://t.co/BBKVmBTuao,5/26/2022 8:29,in,,2,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.03 Situasi arus lalu lintas di Kawasan Thamrin City Jl. KH. Mas Mansyur Jakpus terpantau padat. https://t.co/9ieACcQpzx,5/26/2022 8:03,in,,4,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.46 Situasi arus lalu lintas di Traffic Light Bungur Jakpus menuju arah Kemayoran terpantau ramai lancar. https://t.co/AzYx847w08,5/26/2022 7:46,in,,11,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.17 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 04+500 terpantau ramai lancar. https://t.co/r5urnkR8S6,5/26/2022 7:17,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.43 Situasi arus lalu lintas di Traffic light Pancoran Jakarta Selatan menuju arah Pasar Minggu/Cawang terpantau ramai lancar. https://t.co/A0VnVxiVxT,5/26/2022 4:43,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.29 Situasi arus lalu lintas di kawasan Bundaran HI Jakarta Pusat terpantau ramai lancar. https://t.co/mXopd4PZEn,5/26/2022 4:29,in,,4,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.12 Situasi arus lalu lintas di Traffic light Kalibata Jakarta Selatan menuju arah Pasar Minggu/Pancoran terpantau ramai lancar. https://t.co/CITupkX1KR,5/26/2022 4:12,in,,14,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.03 Situasi arus lalu lintas di Tol Jakarta-Cikampek KM 23+000 terpantau ramai lancar. https://t.co/P9WcDwJnJs,5/26/2022 3:03,in,,4,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.32 Situasi arus lalu lintas di ruas Tol Dalam Kota KM 08+300 Semanggi terpantau ramai lancar. https://t.co/CmkG1XFmeo,5/26/2022 1:32,in,,14,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.47 Situasi arus lalu lintas di Traffic Light Tugu Tani Jakpus menuju arah Jl. Medan Merdeka Selatan terpantau ramai lancar. https://t.co/n0idb4M0UP,5/25/2022 0:47,in,,9,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.00 Situasi arus lalu lintas di Traffic Light Cengkareng Jakbar menuju arah Jl. Daan Mogot Raya maupun arah Sebaliknya terpantau ramai lancar. https://t.co/iO2GKG5rxp,5/25/2022 0:00,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.51 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel menuju arah Jl. Prapanca Raya maupun arah Cilandak terpantau ramai lancar. https://t.co/25F55Om9sI,5/24/2022 23:51,in,,7,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.42 Situasi arus lalu lintas di Jl. Jendral Sudirman (Teluk Betung) Jakpus menuju arah Jl. MH Thamrin terpantau ramai lancar. https://t.co/oI0RqMEPjm,5/24/2022 23:43,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,05.46 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 06+000 (Dukuh) terpantau ramai lancar. https://t.co/UNGJlh8sUT,5/24/2022 22:47,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,05.25 Situasi arus lalu lintas di Traffic Light Slipi Jakbar menuju arah Tomang terpantau lancar. https://t.co/GyW6gIojFK,5/24/2022 22:25,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,05.16 Situasi arus lalu lintas di Traffic Light Asemka Jakbar terpantau lancar. https://t.co/9cBmHJBTej,5/24/2022 22:16,in,,7,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,05.12 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 00+600 (Cawang) terpantau lancar. https://t.co/oJLk4vceDH,5/24/2022 22:12,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,21.51 Situasi arus lalu lintas di ruas Tol Jakarta-Cikampek KM 07+000 terpantau ramai lancar. https://t.co/cNCmkxHVtu,5/24/2022 14:51,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,21.16 Situasi arus lalu lintas di Tol JORR KM 16+000 terpantau ramai lancar. https://t.co/JM2UG8Aba8,5/24/2022 14:16,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,21.05 Situasi arus lalu lintas di ruas Tol Jagorawi KM 01+600 terpantau ramai lancar. https://t.co/pjdNlkuJ1V,5/24/2022 14:05,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,20.19 Situasi arus lalu lintas di Tol Dalam Kota (Semanggi) maupun Jalur Arteri terpantau ramai lancar. https://t.co/4V5r7Wz2ud,5/24/2022 13:19,in,,9,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,18.53 Situasi arus lalu lintas di Tol Dalam Kota KM 01+ 200 terpantau ramai lancar. https://t.co/eLtDOJTmwV,5/23/2022 11:53,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"17.03 Situasi arus lalu lintas di Tol Dalam Kota (Kuningan) menuju arah Pancoran terpantau padat, sedangkan arah sebaliknya ramai lancar. https://t.co/ySXNVKZtaB",5/23/2022 10:03,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.42 Situasi arus lalu lintas di Jl Gatot Subroto Seberang DPR/MPR menuju arah Semanggi terpantau ramai lancar. https://t.co/gyFxdJDoat,5/23/2022 9:42,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.41 Situasi arus lalu lintas di Traffic light  Garuda Taman Mini Jaktim terpantau ramai lancar. https://t.co/tpVsJap8YC,5/23/2022 9:41,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.25 Situasi arus lalu lintas di Traffic light  Harmoni Jakarta Pusat terpantau ramai lancar. https://t.co/4SYVc08id4,5/23/2022 9:25,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.16 Situasi arus lalu lintas di kawasan Bundaran HI Jakarta Pusat terpantau ramai lancar. https://t.co/Hj41s09VOh,5/23/2022 9:16,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.04 Situasi arus lalu lintas di ruas Tol Dalam Kota (GT Kuningan 2) menuju arah Cawang terpantau ramai lancar. https://t.co/jT8LlnPTYT,5/23/2022 9:04,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.49 Situasi arus lalu lintas di Tol JORR KM 35+000 terpantau ramai lancar. https://t.co/2pXDiZFNpW,5/23/2022 8:49,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.32 Situasi arus lalu lintas di Tol JORR KM 16+000 Joglo terpantau ramai lancar. https://t.co/rQIy6ZKrt7,5/23/2022 8:32,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.56 Situasi arus lalu lintas di Traffic light  Sarinah Jakarta Pusar terpantau ramai lancar. https://t.co/oRHL8LxFPk,5/23/2022 7:56,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.35 Situasi arus lalu lintas di Semanggi Bawah arah Bundaran HI terpantau ramai lancar. https://t.co/RDtidoujjJ,5/23/2022 7:38,in,,12,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.18 Situasi arus lalu lintas di Traffic light  Bundaran Patung Kuda Monas terpantau ramai lancar. https://t.co/KUwzxcvFbF,5/23/2022 7:18,in,,14,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.10 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 10+600 (Slipi) terpantau ramai lancar. https://t.co/FprXzQColF,5/23/2022 7:10,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,13.26 Situasi arus lalu lintas di Ruas Tol KM 30+650 (Cengkareng) menuju arah Bandara Soekarno-Hatta maupun arah Sebaliknya terpantau ramai lancar. https://t.co/elfnGOsbin,5/23/2022 6:26,in,,2,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,13.09 Situasi arus lalu lintas di Ruas Tol JORR KM 36+500 menuju arah Bambu Apus maupun arah Jatiwarna terpantau ramai lancar. https://t.co/w5SXy0z0pF,5/23/2022 6:09,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"12.53 Situasi arus lalu lintas di Ruas Tol Jakarta-Cikampek KM 12+000 menuju arah Cawang maupun Sebaliknya terpantau ramai lancar, bagi Pengguna Jalan diimbau berhati-hati dikarenakan ada Sebuah Kendaraan Bus mengalami Patah As Roda, saat ini sedang dalam penanganan. https://t.co/Fg6p680SUo",5/23/2022 5:54,in,,1,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,12.13 Situasi arus lalu lintas di Jl. S. Parman Jakbar (Depan RS Harapan Kita) menuju arah Slipi terpantau tersendat dikarenakan ada Pengerjaan pengecatan Halte Bis.,5/23/2022 5:13,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.54 Situasi arus lalu lintas di Kawasan Bundaran Pondok Indah Jaksel terpantau ramai lancar. https://t.co/AukNpOcRo5,5/23/2022 4:57,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"11.12 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 00+600 menuju arah Tomang terpantau padat, sedangkan arah Sebaliknya terpantau ramai lancar. https://t.co/BzqGOSWgbv",5/23/2022 4:12,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.50 Situasi arus lalu lintas di Traffic Light Garuda Tamini Square Jaktim menuju arah Cilangkap maupun arah Ruas Tol Jagorawi terpantau ramai lancar. https://t.co/lIZcARx86i,5/23/2022 3:50,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.26 Situasi arus lalu lintas di Traffic Light Harmoni Jakpus menuju arah Jl. Medan Merdeka Barat maupun arah Jl. Juanda terpantau ramai lancar. https://t.co/trUl5v24wI,5/23/2022 3:26,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.04 Situasi arus lalu lintas di Exit Tol Semanggi menuju Jalur Arteri terpantau padat. https://t.co/bSjLJYB4lH,5/23/2022 3:04,in,,3,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
